date;debit_fin_de_journee;source;pits
2020-02-04;-344.3931;Storengy;Centre
2018-09-29;174.25188;Storengy;Centre
2019-08-28;-16.64316;Storengy;Saline
2020-02-11;-278.2215;Storengy;Centre
2018-10-02;110.38626;Storengy;Centre
2019-08-31;6.91794;Storengy;Saline
2020-02-16;-151.3926;Storengy;Centre
2018-10-05;143.47206;Storengy;Centre
2019-08-10;11.42946;Storengy;Sediane
2020-02-18;-246.1383;Storengy;Centre
2018-10-08;78.80436;Storengy;Centre
2019-08-11;66.27186;Storengy;Sediane
2020-02-20;-292.95972;Storengy;Centre
2018-10-11;157.30794;Storengy;Centre
2019-08-14;90.74278;Storengy;Sediane
2020-02-23;-151.8939;Storengy;Centre
2018-10-12;190.19322;Storengy;Centre
2019-08-15;79.00488;Storengy;Sediane
2020-02-25;-313.21224;Storengy;Centre
2018-10-14;185.38074;Storengy;Centre
2019-08-22;0.0;Storengy;Sediane
2020-02-28;-303.48702;Storengy;Centre
2018-10-15;102.2652;Storengy;Centre
2019-08-28;6.36838;Storengy;Sediane
2020-03-02;-155.00196;Storengy;Saline
2018-10-25;58.25106;Storengy;Centre
2019-08-06;47.6235;Storengy;Sediane B
2020-03-03;-108.88236;Storengy;Saline
2018-10-26;58.45158;Storengy;Centre
2019-08-24;57.54924;Storengy;Sediane B
2020-03-13;-95.14674;Storengy;Saline
2018-11-02;-67.47498;Storengy;Centre
2019-08-27;0.0;Storengy;Sediane B
2020-03-24;-116.3016;Storengy;Saline
2018-11-05;-35.39178;Storengy;Centre
2019-08-28;0.0;Storengy;Sediane B
2020-03-27;44.41518;Storengy;Saline
2018-11-09;-67.57524;Storengy;Centre
2019-08-30;0.0;Storengy;Sediane B
2020-03-01;13.83588;Storengy;Sediane
2018-11-10;5.013;Storengy;Centre
2019-08-05;47.1222;Storengy;Serene
2020-03-15;37.49724;Storengy;Sediane
2018-11-20;-371.56356;Storengy;Centre
2019-08-07;54.94248;Storengy;Serene
2020-03-19;47.1222;Storengy;Sediane
2018-11-29;-339.68088;Storengy;Centre
2019-08-09;73.89162;Storengy;Serene
2020-03-25;-101.06208;Storengy;Sediane
2018-12-05;-297.87246;Storengy;Centre
2019-08-10;71.38512;Storengy;Serene
2020-03-27;-18.94914;Storengy;Sediane
2018-12-16;-447.25986;Storengy;Centre
2019-08-13;62.60676;Storengy;Serene
2020-03-01;-79.50618;Storengy;Sediane B
2018-12-24;-263.28276;Storengy;Centre
2019-08-19;68.77836;Storengy;Serene
2020-03-02;-93.2418;Storengy;Sediane B
2018-12-31;-258.47028;Storengy;Centre
2019-08-02;203.5278;Storengy;Centre
2020-03-07;-37.19646;Storengy;Sediane B
2018-01-04;-22.25772;Storengy;Saline
2019-08-08;189.79218;Storengy;Centre
2020-03-12;-38.80062;Storengy;Sediane B
2018-01-08;-13.13406;Storengy;Saline
2019-08-18;258.97158;Storengy;Centre
2020-03-16;-31.98294;Storengy;Sediane B
2018-01-16;-27.5715;Storengy;Saline
2019-08-26;111.58938;Storengy;Centre
2020-03-23;-53.23806;Storengy;Sediane B
2018-01-23;-28.87488;Storengy;Saline
2019-08-27;109.18314;Storengy;Centre
2020-03-29;-33.0858;Storengy;Sediane B
2018-01-24;-28.5741;Storengy;Saline
2019-08-29;17.74228;Storengy;Centre
2020-03-01;-71.78616;Storengy;Serene
2018-01-26;-30.17826;Storengy;Saline
2019-08-30;27.6235;Storengy;Centre
2020-03-05;-53.83962;Storengy;Serene
2018-02-01;-65.6703;Storengy;Saline
2019-09-02;9.62496;Storengy;Saline
2020-03-06;-90.7353;Storengy;Serene
2018-02-02;-39.80322;Storengy;Saline
2019-09-15;24.46344;Storengy;Saline
2020-03-12;-39.6027;Storengy;Serene
2018-02-05;-79.80696;Storengy;Saline
2019-09-17;23.86188;Storengy;Saline
2020-03-13;-76.89942;Storengy;Serene
2018-02-06;-84.92022;Storengy;Saline
2019-09-27;9.32418;Storengy;Saline
2020-03-24;-24.36318;Storengy;Serene
2018-02-15;-64.1664;Storengy;Saline
2019-09-07;19.0494;Storengy;Sediane
2020-03-25;-15.33978;Storengy;Serene
2018-03-16;-112.39146;Storengy;Saline
2019-09-09;0.10026;Storengy;Sediane
2020-03-27;-15.64056;Storengy;Serene
2018-03-19;-237.51594;Storengy;Saline
2019-09-11;21.25512;Storengy;Sediane
2020-03-28;-9.12366;Storengy;Serene
2018-03-20;-320.63148;Storengy;Saline
2019-09-19;14.5377;Storengy;Sediane
2020-03-03;-317.72394;Storengy;Centre
2018-03-22;-203.62806;Storengy;Saline
2019-09-22;22.95954;Storengy;Sediane
2020-03-14;-116.8029;Storengy;Centre
2018-03-31;-82.01268;Storengy;Saline
2019-09-24;-4.5117;Storengy;Sediane
2020-03-19;4.61196;Storengy;Centre
2018-04-02;-85.12074;Storengy;Saline
2019-09-01;0.0;Storengy;Sediane B
2020-03-27;-76.09734;Storengy;Centre
2018-04-11;-17.5455;Storengy;Saline
2019-09-09;84.2184;Storengy;Sediane B
2020-04-03;26.76942;Storengy;Saline
2018-04-12;-2.0052;Storengy;Saline
2019-09-10;90.234;Storengy;Sediane B
2020-04-07;52.6365;Storengy;Saline
2018-04-27;92.94102;Storengy;Saline
2019-09-16;68.1768;Storengy;Sediane B
2020-04-10;58.35132;Storengy;Saline
2018-05-08;104.47092;Storengy;Saline
2019-09-20;63.1638;Storengy;Sediane B
2020-04-16;57.34872;Storengy;Saline
2018-05-09;93.7431;Storengy;Saline
2019-09-23;102.7665;Storengy;Sediane B
2020-04-08;43.51284;Storengy;Sediane
2018-05-13;89.7327;Storengy;Saline
2019-09-24;96.14934;Storengy;Sediane B
2020-04-09;108.98262;Storengy;Sediane
2018-05-14;30.5793;Storengy;Saline
2019-09-26;0.0;Storengy;Sediane B
2020-04-14;53.1378;Storengy;Sediane
2018-05-17;75.99708;Storengy;Saline
2019-09-29;0.0;Storengy;Sediane B
2020-04-24;133.8471;Storengy;Sediane
2018-05-18;72.1872;Storengy;Saline
2019-09-01;43.6131;Storengy;Serene
2020-04-04;83.91762;Storengy;Sediane B
2018-05-19;105.17274;Storengy;Saline
2019-09-10;18.44784;Storengy;Serene
2020-04-10;100.05948;Storengy;Sediane B
2018-05-29;92.33946;Storengy;Saline
2019-09-11;10.32678;Storengy;Serene
2020-04-16;99.95922;Storengy;Sediane B
2018-06-02;74.29266;Storengy;Saline
2019-09-14;35.99334;Storengy;Serene
2020-04-23;99.95922;Storengy;Sediane B
2018-06-03;74.29266;Storengy;Saline
2019-09-20;8.42184;Storengy;Serene
2020-04-27;99.95922;Storengy;Sediane B
2018-06-08;21.35538;Storengy;Saline
2019-09-27;12.43224;Storengy;Serene
2020-04-30;100.05948;Storengy;Sediane B
2018-06-10;28.67436;Storengy;Saline
2019-09-06;4.31118;Storengy;Centre
2020-04-15;100.15974;Storengy;Serene
2018-06-17;39.1014;Storengy;Saline
2019-09-08;-64.56744;Storengy;Centre
2020-04-17;107.57898;Storengy;Serene
2018-06-18;41.00634;Storengy;Saline
2019-09-14;138.15828;Storengy;Centre
2020-04-18;107.37846;Storengy;Serene
2018-06-20;52.53624;Storengy;Saline
2019-09-16;46.1196;Storengy;Centre
2020-04-22;105.47352;Storengy;Serene
2018-06-29;49.92948;Storengy;Saline
2019-09-18;23.86188;Storengy;Centre
2020-04-26;105.72417;Storengy;Serene
2018-07-12;60.156;Storengy;Saline
2019-09-26;-51.03234;Storengy;Centre
2020-04-30;109.88496;Storengy;Serene
2018-07-15;58.95288;Storengy;Saline
2019-09-27;8.5221;Storengy;Centre
2020-04-01;197.31168;Storengy;Centre
2018-07-20;59.05314;Storengy;Saline
2019-10-02;13.63536;Storengy;Saline
2020-04-06;307.89846;Storengy;Centre
2018-07-21;76.59864;Storengy;Saline
2019-10-09;-41.00634;Storengy;Saline
2020-04-07;305.793;Storengy;Centre
2018-07-27;63.1638;Storengy;Saline
2019-10-10;-15.94134;Storengy;Saline
2020-04-11;323.73954;Storengy;Centre
2018-07-28;73.49058;Storengy;Saline
2019-10-22;-3.10806;Storengy;Saline
2020-04-15;316.22004;Storengy;Centre
2018-08-01;67.57524;Storengy;Saline
2019-10-29;-1.5039;Storengy;Saline
2020-04-16;317.62368;Storengy;Centre
2018-08-11;69.6807;Storengy;Saline
2019-10-30;-6.21612;Storengy;Saline
2020-04-20;318.52602;Storengy;Centre
2018-08-14;33.68736;Storengy;Saline
2019-10-31;-32.0832;Storengy;Saline
2020-04-26;312.76107;Storengy;Centre
2018-08-17;42.71076;Storengy;Saline
2019-10-04;7.41924;Storengy;Sediane
2020-04-27;312.10938;Storengy;Centre
2018-08-19;67.6755;Storengy;Saline
2019-10-07;-6.21612;Storengy;Sediane
2020-04-29;311.60808;Storengy;Centre
2018-08-21;65.57004;Storengy;Saline
2019-10-17;12.5325;Storengy;Sediane
2020-04-30;252.55494;Storengy;Centre
2018-08-23;65.87082;Storengy;Saline
2019-10-25;33.98814;Storengy;Sediane
2020-05-07;37.0962;Storengy;Saline
2018-08-25;64.46718;Storengy;Saline
2019-10-28;-8.82288;Storengy;Sediane
2020-05-17;45.41778;Storengy;Saline
2018-08-27;64.6677;Storengy;Saline
2019-10-06;80.208;Storengy;Sediane B
2020-05-18;36.19386;Storengy;Saline
2018-09-08;17.14446;Storengy;Saline
2019-10-11;63.86562;Storengy;Sediane B
2020-05-21;38.49984;Storengy;Saline
2018-09-14;22.670204;Storengy;Saline
2019-10-14;0.0;Storengy;Sediane B
2020-05-23;39.00114;Storengy;Saline
2018-09-25;38.90088;Storengy;Saline
2019-10-16;-2.80728;Storengy;Sediane B
2020-05-29;33.0858;Storengy;Saline
2018-10-06;53.53884;Storengy;Saline
2019-10-28;0.0;Storengy;Sediane B
2020-05-05;98.05428;Storengy;Sediane
2018-10-12;40.90608;Storengy;Saline
2019-10-03;2.80728;Storengy;Serene
2020-05-09;136.75464;Storengy;Sediane
2018-10-17;44.6157;Storengy;Saline
2019-10-04;5.5143;Storengy;Serene
2020-05-13;-11.32938;Storengy;Sediane
2018-10-25;32.5845;Storengy;Saline
2019-10-10;-2.10546;Storengy;Serene
2020-05-17;130.8393;Storengy;Sediane
2018-11-03;22.0572;Storengy;Saline
2019-10-18;4.81248;Storengy;Serene
2020-05-18;133.94736;Storengy;Sediane
2018-11-13;-3.70962;Storengy;Saline
2019-10-24;-2.80728;Storengy;Serene
2020-05-20;105.87456;Storengy;Sediane
2018-11-14;-6.11586;Storengy;Saline
2019-10-05;73.1898;Storengy;Centre
2020-05-21;131.24034;Storengy;Sediane
2018-11-27;-14.43744;Storengy;Saline
2019-10-06;122.01642;Storengy;Centre
2020-05-31;125.62578;Storengy;Sediane
2018-11-30;-1.5039;Storengy;Saline
2019-10-17;-86.52438;Storengy;Centre
2020-05-01;99.7587;Storengy;Sediane B
2018-12-01;-6.11586;Storengy;Saline
2019-10-18;-10.5273;Storengy;Centre
2020-05-09;94.04388;Storengy;Sediane B
2018-12-02;26.76942;Storengy;Saline
2019-10-20;-1216.55484;Storengy;Centre
2020-05-13;89.2314;Storengy;Sediane B
2018-12-09;29.47644;Storengy;Saline
2019-10-22;-14.83848;Storengy;Centre
2020-05-14;87.2262;Storengy;Sediane B
2018-12-15;-57.44898;Storengy;Saline
2019-10-25;14.23692;Storengy;Centre
2020-05-22;116.50212;Storengy;Sediane B
2018-12-21;31.48164;Storengy;Saline
2019-10-29;-119.00862;Storengy;Centre
2020-05-03;102.2652;Storengy;Serene
2018-12-28;13.93614;Storengy;Saline
2019-11-06;-10.42704;Storengy;Saline
2020-05-05;100.86156;Storengy;Serene
2018-01-03;-33.68736;Storengy;Sediane
2019-11-12;-74.29266;Storengy;Saline
2020-05-14;89.63244;Storengy;Serene
2018-01-05;-38.6001;Storengy;Sediane
2019-11-20;-36.39438;Storengy;Saline
2020-05-16;100.56078;Storengy;Serene
2018-01-10;-38.90088;Storengy;Sediane
2019-11-01;8.92314;Storengy;Sediane
2020-05-18;100.7613;Storengy;Serene
2018-01-30;-37.29672;Storengy;Sediane
2019-11-04;12.5325;Storengy;Sediane
2020-05-21;99.15714;Storengy;Serene
2018-01-31;-36.0936;Storengy;Sediane
2019-11-14;-80.60904;Storengy;Sediane
2020-05-22;99.45792;Storengy;Serene
2018-02-08;-44.41518;Storengy;Sediane
2019-11-15;-35.29152;Storengy;Sediane
2020-05-30;102.86676;Storengy;Serene
2018-02-17;-22.65876;Storengy;Sediane
2019-11-21;-139.56192;Storengy;Sediane
2020-05-02;316.42056;Storengy;Centre
2018-02-22;-38.0988;Storengy;Sediane
2019-11-25;27.47124;Storengy;Sediane
2020-05-04;318.72654;Storengy;Centre
2018-02-28;-43.41258;Storengy;Sediane
2019-11-30;20.5533;Storengy;Sediane
2020-05-07;306.19404;Storengy;Centre
2018-03-06;-28.27332;Storengy;Sediane
2019-11-01;0.0;Storengy;Sediane B
2020-05-12;192.29868;Storengy;Centre
2018-03-11;-20.45304;Storengy;Sediane
2019-11-08;0.0;Storengy;Sediane B
2020-05-29;283.7358;Storengy;Centre
2018-03-14;-24.36318;Storengy;Sediane
2019-11-15;0.0;Storengy;Sediane B
2020-05-31;283.53528;Storengy;Centre
2018-03-16;-26.86968;Storengy;Sediane
2019-11-17;0.0;Storengy;Sediane B
2020-06-12;9.87561;Storengy;Saline
2018-03-26;-14.83848;Storengy;Sediane
2019-11-19;0.0;Storengy;Sediane B
2020-06-13;-4.61196;Storengy;Saline
2018-04-04;28.0728;Storengy;Sediane
2019-11-22;-115.39926;Storengy;Sediane B
2020-06-17;-26.16786;Storengy;Saline
2018-04-19;138.75984;Storengy;Sediane
2019-11-24;-96.14934;Storengy;Sediane B
2020-06-19;24.81435;Storengy;Saline
2018-04-22;142.06842;Storengy;Sediane
2019-11-28;0.0;Storengy;Sediane B
2020-06-23;33.88788;Storengy;Saline
2018-05-13;80.7093;Storengy;Sediane
2019-11-30;0.0;Storengy;Sediane B
2020-06-26;32.0832;Storengy;Saline
2018-05-18;65.6703;Storengy;Sediane
2019-11-04;-3.5091;Storengy;Serene
2020-06-29;31.5819;Storengy;Saline
2018-05-19;26.36838;Storengy;Sediane
2019-11-07;-18.24732;Storengy;Serene
2020-06-30;63.76536;Storengy;Saline
2018-05-20;83.91762;Storengy;Sediane
2019-11-09;-19.35018;Storengy;Serene
2020-06-02;-165.83004;Storengy;Sediane
2018-05-21;99.45792;Storengy;Sediane
2019-11-12;-36.89568;Storengy;Serene
2020-06-03;84.11814;Storengy;Sediane
2018-06-09;107.17794;Storengy;Sediane
2019-11-14;-105.57378;Storengy;Serene
2020-06-18;83.84757147;Storengy;Sediane
2018-06-12;32.68476;Storengy;Sediane
2019-11-15;-101.16234;Storengy;Serene
2020-06-22;76.6989;Storengy;Sediane
2018-06-14;23.1;Storengy;Sediane
2019-11-20;-173.14902;Storengy;Serene
2020-06-23;83.84757147;Storengy;Sediane
2018-06-21;22.8;Storengy;Sediane
2019-11-21;-149.58792;Storengy;Serene
2020-06-25;83.84757147;Storengy;Sediane
2018-06-22;36.0936;Storengy;Sediane
2019-11-29;-8.42184;Storengy;Serene
2020-06-01;79.2054;Storengy;Sediane B
2018-06-24;36.0936;Storengy;Sediane
2019-11-30;-19.85148;Storengy;Serene
2020-06-04;78.7041;Storengy;Sediane B
2018-06-26;35.99334;Storengy;Sediane
2019-11-08;0.0;Storengy;Centre
2020-06-07;78.30306;Storengy;Sediane B
2018-07-01;35.99334;Storengy;Sediane
2019-11-09;-114.19614;Storengy;Centre
2020-06-09;78.00228;Storengy;Sediane B
2018-07-09;120.71304;Storengy;Sediane
2019-11-10;-38.39958;Storengy;Centre
2020-06-17;73.1898;Storengy;Sediane B
2018-07-13;119.50992;Storengy;Sediane
2019-11-11;-115.39926;Storengy;Centre
2020-06-20;73.6911;Storengy;Sediane B
2018-07-16;96.14934;Storengy;Sediane
2019-12-04;-12.23172;Storengy;Saline
2020-06-24;72.1872;Storengy;Sediane B
2018-07-23;65.169;Storengy;Sediane
2019-12-09;-5.81508;Storengy;Saline
2020-06-25;72.1872;Storengy;Sediane B
2018-07-26;117.90576;Storengy;Sediane
2019-12-25;15.039;Storengy;Saline
2020-06-30;0.0;Storengy;Sediane B
2018-07-27;120.51252;Storengy;Sediane
2019-12-26;6.11586;Storengy;Saline
2020-06-04;62.46198;Storengy;Serene
2018-08-01;85.02048;Storengy;Sediane
2019-12-28;17.14446;Storengy;Saline
2020-06-05;61.55964;Storengy;Serene
2018-08-07;117.20394;Storengy;Sediane
2019-12-29;-9.5247;Storengy;Saline
2020-06-09;41.50764;Storengy;Serene
2018-08-08;115.49952;Storengy;Sediane
2019-12-02;-56.84742;Storengy;Sediane
2020-06-12;86.97555;Storengy;Serene
2018-08-09;96.85116;Storengy;Sediane
2019-12-03;-110.7873;Storengy;Sediane
2020-06-13;93.04128;Storengy;Serene
2018-08-11;106.97742;Storengy;Sediane
2019-12-12;-51.33312;Storengy;Sediane
2020-06-15;91.98855;Storengy;Serene
2018-08-21;58.45158;Storengy;Sediane
2019-12-15;49.02714;Storengy;Sediane
2020-06-20;92.2392;Storengy;Serene
2018-08-24;75.99708;Storengy;Sediane
2019-12-16;2.40624;Storengy;Sediane
2020-06-26;91.2366;Storengy;Serene
2018-08-26;88.32906;Storengy;Sediane
2019-12-17;-31.78242;Storengy;Sediane
2020-06-27;89.13114;Storengy;Serene
2018-08-27;-63.36432;Storengy;Sediane
2019-12-21;53.33832;Storengy;Sediane
2020-06-02;-365.09679;Storengy;Centre
2018-08-31;50.73156;Storengy;Sediane
2019-12-01;0.0;Storengy;Sediane B
2020-06-08;86.82516;Storengy;Centre
2018-09-01;80.40852;Storengy;Sediane
2019-12-06;-41.1066;Storengy;Sediane B
2020-06-11;93.04128;Storengy;Centre
2018-09-11;30.17826;Storengy;Sediane
2019-12-10;-36.89568;Storengy;Sediane B
2020-06-15;223.636898;Storengy;Centre
2018-09-20;-25.53755546;Storengy;Sediane
2019-12-13;-43.41258;Storengy;Sediane B
2020-06-19;94.94622;Storengy;Centre
2018-10-02;24.86448;Storengy;Sediane
2019-12-18;0.0;Storengy;Sediane B
2020-06-24;223.636898;Storengy;Centre
2018-10-06;64.56744;Storengy;Sediane
2019-12-23;0.0;Storengy;Sediane B
2020-06-27;223.636898;Storengy;Centre
2018-10-16;-9.62496;Storengy;Sediane
2019-12-30;0.0;Storengy;Sediane B
2020-07-01;29.27592;Storengy;Saline
2018-10-18;-18.5481;Storengy;Sediane
2019-12-02;-112.2912;Storengy;Serene
2020-07-02;12.73302;Storengy;Saline
2018-10-24;-21.15486;Storengy;Sediane
2019-12-03;-68.1768;Storengy;Serene
2020-07-19;14.23692;Storengy;Saline
2018-11-04;49.02714;Storengy;Sediane
2019-12-06;-54.1404;Storengy;Serene
2020-07-25;21.65616;Storengy;Saline
2018-11-13;26.86968;Storengy;Sediane
2019-12-07;-28.0728;Storengy;Serene
2020-07-03;60.85782;Storengy;Sediane
2018-11-19;-45.31752;Storengy;Sediane
2019-12-09;-32.5845;Storengy;Serene
2020-07-07;49.42818;Storengy;Sediane
2018-12-03;6.5169;Storengy;Sediane
2019-12-11;-73.89162;Storengy;Serene
2020-07-10;50.43078;Storengy;Sediane
2018-12-06;52.53624;Storengy;Sediane
2019-12-13;-63.96588;Storengy;Serene
2020-07-19;25.66656;Storengy;Sediane
2018-12-12;-98.2548;Storengy;Sediane
2019-12-20;-49.92948;Storengy;Serene
2020-07-23;-42.81102;Storengy;Sediane
2018-12-23;46.01934;Storengy;Sediane
2019-12-31;-92.53998;Storengy;Serene
2020-07-04;0.0;Storengy;Sediane B
2018-12-26;19.35018;Storengy;Sediane
2019-12-02;-347.70168;Storengy;Centre
2020-07-08;0.0;Storengy;Sediane B
2018-12-27;1.80468;Storengy;Sediane
2019-12-03;-353.81754;Storengy;Centre
2020-07-09;0.0;Storengy;Sediane B
2018-12-29;40.6053;Storengy;Sediane
2019-12-04;-374.37084;Storengy;Centre
2020-07-10;0.0;Storengy;Sediane B
2018-01-02;0.0;Storengy;Sediane B
2019-12-07;-12.63276;Storengy;Centre
2020-07-11;74.1924;Storengy;Sediane B
2018-01-10;-156.60612;Storengy;Sediane B
2019-12-09;-202.5252;Storengy;Centre
2020-07-17;73.79136;Storengy;Sediane B
2018-01-17;-163.52406;Storengy;Sediane B
2019-12-20;-63.56484;Storengy;Centre
2020-07-22;70.182;Storengy;Sediane B
2018-01-22;-166.4316;Storengy;Sediane B
2019-12-21;-7.61976;Storengy;Centre
2020-07-24;70.182;Storengy;Sediane B
2018-01-25;-166.4316;Storengy;Sediane B
2019-12-23;-98.05428;Storengy;Centre
2020-07-09;64.6677;Storengy;Serene
2018-02-13;-71.88642;Storengy;Sediane B
2019-12-27;-112.89276;Storengy;Centre
2020-07-10;79.40592;Storengy;Serene
2018-02-14;-90.83556;Storengy;Sediane B
2019-12-28;-85.92282;Storengy;Centre
2020-07-21;7.61976;Storengy;Serene
2018-02-16;-20.95434;Storengy;Sediane B
2019-12-31;-243.6318;Storengy;Centre
2020-07-02;96.45012;Storengy;Centre
2018-02-19;-153.09702;Storengy;Sediane B
2020-01-02;0.20052;Storengy;Saline
2020-07-04;157.70898;Storengy;Centre
2018-02-22;-63.26406;Storengy;Sediane B
2020-01-11;-7.21872;Storengy;Saline
2020-07-05;157.4082;Storengy;Centre
2018-02-25;-63.56484;Storengy;Sediane B
2020-01-18;-75.89682;Storengy;Saline
2020-07-07;170.9433;Storengy;Centre
2018-03-03;0.0;Storengy;Sediane B
2020-01-26;-5.5143;Storengy;Saline
2020-07-16;240.32322;Storengy;Centre
2018-03-05;34.28892;Storengy;Sediane B
2020-01-03;-39.30192;Storengy;Sediane
2020-07-17;226.38708;Storengy;Centre
2018-03-06;11.42964;Storengy;Sediane B
2020-01-06;-122.3172;Storengy;Sediane
2020-07-23;164.4264;Storengy;Centre
2018-03-11;17.0442;Storengy;Sediane B
2020-01-10;-44.21466;Storengy;Sediane
2020-07-31;140.0;Storengy;Centre
2018-03-14;17.0442;Storengy;Sediane B
2020-01-20;-239.72166;Storengy;Sediane
2020-08-04;17.24472;Storengy;Saline
2018-03-20;-35.5923;Storengy;Sediane B
2020-01-22;-247.54194;Storengy;Sediane
2020-08-22;22.95954;Storengy;Saline
2018-03-24;17.14446;Storengy;Sediane B
2020-01-27;-125.02422;Storengy;Sediane
2020-08-27;19.45044;Storengy;Saline
2018-04-11;-12.73302;Storengy;Sediane B
2020-01-28;-166.03056;Storengy;Sediane
2020-08-28;18.5481;Storengy;Saline
2018-04-15;0.0;Storengy;Sediane B
2020-01-01;-86.2236;Storengy;Sediane B
2020-08-17;55.84482;Storengy;Sediane
2018-04-17;-12.63276;Storengy;Sediane B
2020-01-10;-210.546;Storengy;Sediane B
2020-08-20;23.86188;Storengy;Sediane
2018-04-22;72.48798;Storengy;Sediane B
2020-01-16;-197.5122;Storengy;Sediane B
2020-08-21;48.6261;Storengy;Sediane
2018-04-23;71.38512;Storengy;Sediane B
2020-01-26;-162.62172;Storengy;Sediane B
2020-08-27;21.85668;Storengy;Sediane
2018-04-26;78.2028;Storengy;Sediane B
2020-01-29;-123.3198;Storengy;Sediane B
2020-08-28;-9.92574;Storengy;Sediane
2018-05-04;111.68964;Storengy;Sediane B
2020-01-30;-168.13602;Storengy;Sediane B
2020-08-29;7.61976;Storengy;Sediane
2018-05-10;111.58938;Storengy;Sediane B
2020-01-02;-143.3718;Storengy;Serene
2020-08-11;0.0;Storengy;Sediane B
2018-05-20;109.68444;Storengy;Sediane B
2020-01-05;-147.28194;Storengy;Serene
2020-08-13;-96.2496;Storengy;Sediane B
2018-05-21;111.48912;Storengy;Sediane B
2020-01-08;-112.7925;Storengy;Serene
2020-08-21;-36.0936;Storengy;Sediane B
2018-05-22;0.0;Storengy;Sediane B
2020-01-11;-85.12074;Storengy;Serene
2020-08-27;-49.1274;Storengy;Sediane B
2018-06-01;0.0;Storengy;Sediane B
2020-01-17;-150.69078;Storengy;Serene
2020-08-04;34.0884;Storengy;Serene
2018-06-08;111.58938;Storengy;Sediane B
2020-01-18;-152.49546;Storengy;Serene
2020-08-10;52.93728;Storengy;Serene
2018-06-17;111.58938;Storengy;Sediane B
2020-01-27;-138.65958;Storengy;Serene
2020-08-15;64.36692;Storengy;Serene
2018-06-20;111.58938;Storengy;Sediane B
2020-01-01;-420.79122;Storengy;Centre
2020-08-21;30.37878;Storengy;Serene
2018-06-25;111.58938;Storengy;Sediane B
2020-01-03;-421.092;Storengy;Centre
2020-08-26;-31.0806;Storengy;Serene
2018-06-26;110.7873;Storengy;Sediane B
2020-01-15;-378.68202;Storengy;Centre
2020-08-30;12.13146;Storengy;Serene
2018-06-28;110.98782;Storengy;Sediane B
2020-01-31;-330.25644;Storengy;Centre
2020-08-12;146.17908;Storengy;Centre
2018-06-29;110.88756;Storengy;Sediane B
2020-02-09;-5.41404;Storengy;Saline
2020-08-16;177.76098;Storengy;Centre
2018-07-06;110.7873;Storengy;Sediane B
2020-02-11;-177.05916;Storengy;Saline
2020-08-21;145.377;Storengy;Centre
2018-07-17;111.58938;Storengy;Sediane B
2020-02-25;-37.29672;Storengy;Saline
2020-08-24;33.5871;Storengy;Centre
2018-07-20;110.286;Storengy;Sediane B
2020-02-27;-282.83346;Storengy;Saline
2020-08-27;-10.12626;Storengy;Centre
2018-07-30;110.08548;Storengy;Sediane B
2020-02-02;-9.72522;Storengy;Sediane
